,Order,Member,products,current_date,p1,p2,p3
114,8369997,M47229,"['Other Dry Fruits', 'Health Drinks', 'Ghee', 'Raw Peanuts', 'Cashews', 'Beans', 'Raw Rice', 'Other Vegetables', 'Root Vegetables', 'Banana', 'Other Dals', 'Rice Flour', 'Brinjals', 'Gourd & Cucumber', 'Whole Spices', 'Diapers & Wipes', 'Moong Dal']",2456546.5,2456530.5,2456452.5,2456424.5
115,7457093,M47229,"['Root Vegetables', 'Sunflower Oils', 'Organic Rice & Rice Products', 'Banana', 'Beans', 'Sooji & Rava', 'Whole Spices', 'Raw Peanuts', 'Brinjals', 'Other Vegetables', 'Almonds', 'Bread', 'Organic F&V', 'Boiled Rice']",2456530.5,2456452.5,2456424.5,2456422.5
116,7411467,M47229,"['Whole Spices', 'Gourd & Cucumber', 'Beans', 'Moong Dal', 'Brinjals', 'Urad Dal', 'Other Vegetables', 'Bread', 'Sooji & Rava', 'Banana', 'Root Vegetables', 'Cashews', 'Toor Dal', 'Other Dals']",2456452.5,2456424.5,2456422.5,0.0
117,8351531,M47229,"['Other Vegetables', 'Root Vegetables', 'Brinjals', 'Beans', 'Diapers & Wipes']",2456424.5,0.0,0.0,0.0
118,7395210,M47229,"['Beans', 'Banana', 'Whole Spices', 'Other Dals', 'Brinjals', 'Root Vegetables']",2456422.5,2456422.5,0.0,0.0
119,8097240,M76390,"['Organic F&V', 'Moong Dal', 'Other Dry Fruits', 'Whole Spices', 'Sunflower Oils', 'Urad Dal']",2456994.5,2456931.5,2456919.5,2456896.5
120,8287262,M76390,"['Namkeen', 'Aluminium Foil & Cling Wrap', 'Snacky Nuts', 'Exotic Vegetables', 'Organic F&V', 'Other Vegetables', 'Banana', 'Hair Colors & Dyes']",2456931.5,2456919.5,2456896.5,2456871.5
121,6519549,M76390,"['Other Sweets', 'Besan', 'Raw Peanuts', 'Organic F&V', 'Sunflower Oils', 'Avalakki / Poha']",2456919.5,2456896.5,2456871.5,2456855.5
122,6563271,M76390,"['Moong Dal', 'Other Rice Products', 'Regular Pasta', 'Urad Dal', 'Toor Dal', 'Boiled Rice', 'Other Dals']",2456896.5,2456871.5,2456855.5,2456828.5
123,8219218,M76390,"['Urad Dal', 'Boiled Rice', 'Moong Dal', 'Avalakki / Poha', 'Other Dals']",2456871.5,2456855.5,2456828.5,2456818.5
124,6750130,M76390,"['Bottle & Tin Openers', 'Moong Dal', 'Boiled Rice', 'Sunflower Oils', 'Beans']",2456855.5,2456828.5,2456818.5,2456797.5
125,6787603,M76390,"['Urad Dal', 'Banana', 'Liquid Soaps & Bars', 'Raisins', 'Boiled Rice', 'Cashews', 'Other Dals', 'Whole Grains', 'Moong Dal', 'Hand Wash']",2456828.5,2456818.5,2456797.5,2456770.5
126,6447929,M76390,"['Sunflower Oils', 'Raw Rice', 'Moong Dal', 'Beans', 'Urad Dal', 'Maida', 'Avalakki / Poha', 'Organic Rice & Rice Products', 'Other Rice Products', 'Organic Flours', 'Besan', 'Organic F&V']",2456818.5,2456797.5,2456770.5,2456746.5
127,7941182,M76390,"['Other Dals', 'Avalakki / Poha', 'Namkeen', 'Other Vegetables', 'Moong Dal', 'Snacky Nuts', 'Toor Dal', 'Whole Grains', 'Boiled Rice', 'Organic F&V', 'Urad Dal', 'Besan', 'Beans']",2456797.5,2456770.5,2456746.5,2456744.5
128,7998277,M76390,"['Beans', 'Root Vegetables', 'Avalakki / Poha', 'Other Vegetables', 'Organic F&V']",2456770.5,2456746.5,2456744.5,2456723.5
129,8070613,M76390,"['Namkeen', 'Boiled Rice', 'Snacky Nuts', 'Hand Wash', 'Hair Colors & Dyes']",2456746.5,2456744.5,2456723.5,2456714.5
130,8065093,M76390,"['Urad Dal', 'Other Dals', 'Whole Grains', 'Besan', 'Root Vegetables', 'Almonds', 'Whole Spices', 'Avalakki / Poha', 'Beans']",2456744.5,2456723.5,2456714.5,2456697.5
131,6765276,M76390,"['Whole Spices', 'Sunflower Oils', 'Root Vegetables', 'Other Vegetables', 'Namkeen', 'Gourd & Cucumber', 'Besan']",2456723.5,2456714.5,2456697.5,2456689.5
132,8129300,M76390,"['Namkeen', 'Avalakki / Poha', 'Root Vegetables', 'Beans', 'Other Vegetables', 'Snacky Nuts', 'Sugar Cubes', 'Liquid Soaps & Bars']",2456714.5,2456697.5,2456689.5,2456680.5
133,6585579,M76390,"['Brinjals', 'Root Vegetables', 'Banana', 'Other Vegetables', 'Organic Salt,Sugar & Jaggery']",2456697.5,2456689.5,2456680.5,2456672.5
134,8270115,M76390,"['Besan', 'Cookies', 'Organic F&V', 'Sooji & Rava', 'Urad Dal']",2456689.5,2456680.5,2456672.5,2456663.5
135,8248118,M76390,"['Hair Colors & Dyes', 'Namkeen', 'Ready Mix', 'Brinjals']",2456680.5,2456672.5,2456663.5,2456643.5
136,8231042,M76390,"['Organic F&V', 'Sugar', 'Other Vegetables', 'Other Dals', 'Whole Grains', 'Sooji & Rava']",2456672.5,2456663.5,2456643.5,2456638.5
137,7909688,M76390,"['Whole Spices', 'Other Vegetables', 'Root Vegetables', 'Gourd & Cucumber', 'Sunflower Oils', 'Beans', 'Avalakki / Poha']",2456663.5,2456643.5,2456638.5,2456622.5
138,8310511,M76390,"['Liquid Detergent', 'Moong Dal', 'Boiled Rice', 'Muffins, Cookies & Rusk', 'Namkeen', 'Organic F&V', 'Snacky Nuts', 'Urad Dal']",2456643.5,2456638.5,2456622.5,2456617.5
139,8301519,M76390,"['Other Vegetables', 'Besan', 'Beans', 'Boiled Rice', 'Other Dals', 'Avalakki / Poha']",2456638.5,2456622.5,2456617.5,2456611.5
140,8335195,M76390,"['Beans', 'Moong Dal', 'Banana', 'Almonds', 'Organic F&V', 'Other Dals', 'Exotic Vegetables', 'Sugar', 'Snacky Nuts']",2456622.5,2456617.5,2456611.5,2456602.5
141,8325048,M76390,"['Cream Biscuits', 'Basmati Rice', 'Organic F&V', 'Packaged Drinking Water', 'Shampoo', 'Banana']",2456617.5,2456611.5,2456602.5,2456594.5
142,8379831,M76390,"['Namkeen', 'Beans', 'Cashews', 'Root Vegetables', 'Chips', 'Other Vegetables', 'Snacky Nuts', 'Instant Noodles', 'Brinjals', 'Urad Dal', 'Raw Peanuts', 'Liquid Soaps & Bars']",2456611.5,2456602.5,2456594.5,2456590.5
143,7600847,M76390,"['Namkeen', 'Ice Creams & Desserts', 'Moong Dal', 'Other Dals']",2456602.5,2456594.5,2456590.5,2456576.5
144,7369633,M76390,"['Namkeen', 'Banana', 'Instant Noodles', 'Other Sweets', 'Snacky Nuts', 'Root Vegetables', 'Sunflower Oils']",2456594.5,2456590.5,2456576.5,2456561.5
145,7363202,M76390,"['Namkeen', 'Whole Spices', 'Snacky Nuts', 'Liquid Soaps & Bars', 'Urad Dal', 'Besan', 'Sunflower Oils', 'Instant Noodles']",2456590.5,2456576.5,2456561.5,2456547.5
146,8371407,M76390,"['Whole Spices', 'Other Vegetables', 'Whole Grains', 'Namkeen']",2456576.5,2456561.5,2456547.5,2456542.5
147,7379883,M76390,"['Namkeen', 'Snacky Nuts', 'Raw Rice']",2456561.5,2456547.5,2456542.5,2456531.5
148,8294921,M76390,"['Namkeen', 'Hair Colors & Dyes', 'Organic F&V', 'Banana', 'Other Vegetables']",2456547.5,2456542.5,2456531.5,2456524.5
149,7511632,M76390,"['Whole Spices', 'Organic F&V', 'Besan', 'Sugar', 'Chips', 'Namkeen', 'Snacky Nuts', 'Hand Wash']",2456542.5,2456531.5,2456524.5,2456512.5
150,7459219,M76390,"['Brinjals', 'Beans', 'Gourd & Cucumber', 'Sugar', 'Bread', 'Chilli & Soya Sauces']",2456531.5,2456524.5,2456512.5,2456503.5
151,7448253,M76390,"['Exotic Vegetables', 'Yogurt & Lassi', 'Organic F&V', 'Shampoo', 'Other Vegetables', 'Root Vegetables']",2456524.5,2456512.5,2456503.5,2456496.5
152,7494781,M76390,"['Namkeen', 'Snacky Nuts', 'Sugar', 'Olive Oils', 'Banana']",2456512.5,2456503.5,2456496.5,2456489.5
153,7479406,M76390,"['Whole Spices', 'Namkeen', 'Boiled Rice', 'Chinese Noodles', 'Moong Dal']",2456503.5,2456496.5,2456489.5,2456470.5
154,7533003,M76390,"['Urad Dal', 'Organic F&V', 'Other Vegetables', 'Besan', 'Brinjals', 'Snacky Nuts', 'Sugar', 'Liquid Detergent', 'Namkeen']",2456496.5,2456489.5,2456470.5,2456463.5
155,7522857,M76390,"['Snacky Nuts', 'Namkeen', 'Raw Rice', 'Other Dals', 'Banana', 'Beans']",2456489.5,2456470.5,2456463.5,2456458.5
156,7556415,M76390,"['Namkeen', 'Banana', 'Brinjals']",2456470.5,2456463.5,2456458.5,2456454.5
157,7546909,M76390,"['Snacky Nuts', 'Organic F&V', 'Moong Dal', 'Other Vegetables', 'Gourd & Cucumber', 'Namkeen']",2456463.5,2456458.5,2456454.5,2456436.5
158,7540159,M76390,"['Hair Colors & Dyes', 'Beans', 'Besan', 'Namkeen', 'Chips']",2456458.5,2456454.5,2456436.5,2456431.5
159,8364386,M76390,"['Avalakki / Poha', 'Other Dals', 'Banana', 'Moong Dal', 'Brinjals', 'Beans']",2456454.5,2456436.5,2456431.5,2456422.5
160,7574186,M76390,"['Organic F&V', 'Other Vegetables', 'Namkeen', 'Other Dals', 'Whole Spices']",2456436.5,2456431.5,2456422.5,2456335.5
161,7633009,M76390,"['Other Vegetables', 'Basmati Rice', 'Vermicelli', 'Root Vegetables', 'Urad Dal', 'Besan', 'Organic Rice & Rice Products']",2456431.5,2456422.5,2456335.5,2456330.5
162,7395277,M76390,"['Whole Spices', 'Beans', 'Liquid Soaps & Bars', 'Sugar']",2456422.5,2456335.5,2456330.5,2456302.5
163,8346512,M76390,"['Beans', 'Hair Colors & Dyes', 'Root Vegetables', 'Organic F&V', 'Other Vegetables', 'Brinjals', 'Liquid Soaps & Bars']",2456335.5,2456330.5,2456302.5,2456301.5
164,7565551,M76390,"['Chinese Noodles', 'Chilli & Soya Sauces', 'Beans', 'Organic F&V']",2456330.5,2456302.5,2456301.5,0.0
165,7388323,M76390,"['Other Dals', 'Whole Grains', 'Urad Dal', 'Raw Rice', 'Other Rice Products', 'Boiled Rice']",2456302.5,0.0,0.0,0.0
166,7468095,M76390,"['Bread', 'Snacky Nuts', 'Chips', 'Other Vegetables', 'Maida']",2456301.5,2456301.5,0.0,0.0
167,6515067,M77779,"['Bakery & Breads', 'Brinjals', 'Root Vegetables', 'Beans', 'Other Sweets', 'Gourd & Cucumber']",2456918.5,2456895.5,2456855.5,2456839.5
168,6561091,M77779,"['Brinjals', 'Other Vegetables', 'Beans', 'Gourd & Cucumber', 'Root Vegetables', 'Bakery & Breads']",2456895.5,2456855.5,2456839.5,2456836.5
169,6747471,M77779,"['Other Vegetables', 'Gourd & Cucumber', 'Beans', 'Brinjals']",2456855.5,2456839.5,2456836.5,2456824.5
170,8282209,M77779,"['Root Vegetables', 'Mosquito Repellent', 'Brinjals', 'Avalakki / Poha', 'Gourd & Cucumber', 'Healthy & Digestive Biscuits', 'Other Vegetables', 'Rice Flour', 'Besan']",2456839.5,2456836.5,2456824.5,2456817.5
171,6813312,M77779,"['Beans', 'Root Vegetables', 'Gourd & Cucumber', 'Brinjals', 'Other Vegetables']",2456836.5,2456824.5,2456817.5,2456816.5
172,7892194,M77779,"['Other Vegetables', 'Gourd & Cucumber', 'Root Vegetables', 'Brinjals']",2456824.5,2456817.5,2456816.5,2456815.5
173,6536507,M77779,"['Glucose, Marie & Milk Biscuits', 'Cookies', 'Beans', 'Brinjals', 'Gourd & Cucumber', 'Maida', 'Other Dals', 'Other Spreads', 'Sooji & Rava', 'Chips', 'Face Cream', 'Whole Spices', 'Other Rice Products', 'Toor Dal', 'Instant Noodles', 'Raw Rice', 'Besan', 'Avalakki / Poha', 'Urad Dal', 'Other Vegetables']",2456817.5,2456816.5,2456815.5,2456814.5
174,6626236,M77779,"['Raw Rice', 'Sugar', 'Toor Dal', 'Healthy & Digestive Biscuits', 'Avalakki / Poha', 'Other Dals', 'Gourd & Cucumber', 'Brinjals', 'Root Vegetables', 'Raw Peanuts', 'Mosquito Repellent', 'Sooji & Rava', 'Shaving Cream, Foam & Gels', 'Other Vegetables', 'Agarbatti', 'Whole Spices']",2456816.5,2456815.5,2456814.5,2456813.5
175,6776946,M77779,"['Agarbatti', 'Beans', 'Sugar', 'Raw Peanuts', 'Maida', 'Other Dals', 'Urad Dal', 'Glucose, Marie & Milk Biscuits', 'Other Rice Products', 'Whole Spices', 'Avalakki / Poha', 'Muffins, Cookies & Rusk', 'Face Packs & Scrubs', 'Gourd & Cucumber', 'Instant Pastas', 'Sooji & Rava', 'Raw Rice']",2456815.5,2456814.5,2456813.5,2456787.5
176,7927299,M77779,"['Almonds', 'Brinjals', 'Sooji & Rava', 'Cotton & Bandages', 'Other Dals', 'Glucose, Marie & Milk Biscuits', 'Avalakki / Poha', 'Whole Spices', 'Root Vegetables', 'Cashews', 'Urad Dal', 'Sugar', 'Raw Rice', 'Toor Dal', 'Raw Peanuts', 'Besan', 'Gourd & Cucumber', 'Mosquito Repellent', 'Other Vegetables', 'Beans', 'Oats']",2456814.5,2456813.5,2456787.5,2456781.5
177,7969386,M77779,"['Whole Spices', 'Beans', 'Glucose, Marie & Milk Biscuits', 'Avalakki / Poha', 'Oats', 'Other Dals', 'Brinjals', 'Root Vegetables', 'Urad Dal', 'Raw Rice', 'Cashews', 'Sugar', 'Raw Peanuts', 'Sooji & Rava', 'Ghee', 'Toor Dal', 'Other Rice Products']",2456813.5,2456787.5,2456781.5,2456779.5
178,6445802,M77779,"['Sooji & Rava', 'Raw Rice', 'Whole Spices', 'Other Dals', 'Avalakki / Poha', 'Instant Noodles', 'Toor Dal', 'Maida', 'Agarbatti', 'Urad Dal', 'Brinjals', 'Glucose, Marie & Milk Biscuits', 'Root Vegetables', 'Cashews', 'Raw Peanuts', 'Beans', 'Cream Biscuits', 'Sugar']",2456787.5,2456781.5,2456779.5,2456771.5
179,8088238,M77779,"['Other Dals', 'Avalakki / Poha', 'Besan', 'Glucose, Marie & Milk Biscuits', 'Healthy & Digestive Biscuits', 'Toor Dal', 'Hair Colors & Dyes', 'Jaggery', 'Other Vegetables', 'Sooji & Rava', 'Root Vegetables', 'Raw Rice', 'Whole Spices', 'Sugar', 'Raw Peanuts', 'Brinjals']",2456781.5,2456779.5,2456771.5,2456763.5
180,8210584,M77779,"['Other Vegetables', 'Sooji & Rava', 'Beans', 'Avalakki / Poha', 'Banana', 'Gourd & Cucumber', 'Brinjals', 'Raw Peanuts', 'Ghee', 'Agarbatti']",2456779.5,2456771.5,2456763.5,2456743.5
181,8000472,M77779,"['Root Vegetables', 'Other Vegetables', 'Brinjals', 'Beans']",2456771.5,2456763.5,2456743.5,2456731.5
182,8048705,M77779,"['Root Vegetables', 'Banana', 'Other Vegetables', 'Beans', 'Brinjals']",2456763.5,2456743.5,2456731.5,2456719.5
183,8063342,M77779,"['Gourd & Cucumber', 'Other Rice Products', 'Brinjals', 'Root Vegetables', 'Beans', 'Sooji & Rava']",2456743.5,2456731.5,2456719.5,2456704.5
184,8104909,M77779,"['Gourd & Cucumber', 'Brinjals', 'Beans', 'Other Vegetables', 'Root Vegetables']",2456731.5,2456719.5,2456704.5,2456683.5
185,8141604,M77779,"['Root Vegetables', 'Instant Noodles', 'Honey', 'Agarbatti', 'Beans', 'Other Dals', 'Banana', 'Toor Dal', 'Raw Peanuts', 'Whole Spices', 'Avalakki / Poha', 'Other Vegetables', 'Sugar', 'Mosquito Repellent', 'Gourd & Cucumber', 'Brinjals', 'Urad Dal', 'Raw Rice', 'Healthy & Digestive Biscuits', 'Glucose, Marie & Milk Biscuits', 'Cashews']",2456719.5,2456704.5,2456683.5,2456672.5
186,8169577,M77779,"['Other Vegetables', 'Root Vegetables', 'Whole Spices', 'Glucose, Marie & Milk Biscuits', 'Banana', 'Avalakki / Poha', 'Brinjals', 'Beans']",2456704.5,2456683.5,2456672.5,2456653.5
187,8254166,M77779,"['Raw Rice', 'Toor Dal', 'Whole Spices', 'Glucose, Marie & Milk Biscuits', 'Sooji & Rava', 'Cotton & Bandages', 'Brinjals', 'Beans', 'Root Vegetables', 'Sugar', 'Liquid Soaps & Bars', 'Avalakki / Poha', 'Gourd & Cucumber', 'Other Rice Products', 'Healthy & Digestive Biscuits', 'Instant Noodles', 'Other Vegetables']",2456683.5,2456672.5,2456653.5,2456642.5
188,8232408,M77779,"['Healthy & Digestive Biscuits', 'Other Vegetables', 'Toor Dal', 'Urad Dal', 'Brinjals', 'Glucose, Marie & Milk Biscuits', 'Sooji & Rava', 'Avalakki / Poha']",2456672.5,2456653.5,2456642.5,2456634.5
189,8260018,M77779,"['Beans', 'Brinjals', 'Other Dals', 'Instant Noodles', 'Toor Dal', 'Cookies', 'Other Vegetables', 'Glucose, Marie & Milk Biscuits', 'Raw Rice', 'Gourd & Cucumber', 'Sugar', 'Avalakki / Poha']",2456653.5,2456642.5,2456634.5,2456606.5
190,8309483,M77779,"['Shaving Cream, Foam & Gels', 'Mosquito Repellent', 'Avalakki / Poha', 'Beans', 'Gourd & Cucumber', 'Other Vegetables', 'Other Dals', 'Brinjals', 'Rice Flour', 'Sooji & Rava']",2456642.5,2456634.5,2456606.5,2456585.5
191,7501488,M77779,"['Other Vegetables', 'Glucose, Marie & Milk Biscuits', 'Gourd & Cucumber', 'Beans', 'Brinjals', 'Sunflower Oils', 'Sugar']",2456634.5,2456606.5,2456585.5,2456576.5
192,7404782,M77779,"['Rice Flour', 'Glucose, Marie & Milk Biscuits', 'Brinjals', 'Beans', 'Gourd & Cucumber', 'Banana']",2456606.5,2456585.5,2456576.5,2456559.5
193,7353360,M77779,"['Whole Spices', 'Hair Colors & Dyes', 'Glucose, Marie & Milk Biscuits', 'Other Dals', 'Cashews', 'Beans', 'Sooji & Rava', 'Toor Dal', 'Urad Dal', 'Curd', 'Namkeen', 'Maida', 'Avalakki / Poha', 'Brinjals', 'Besan']",2456585.5,2456576.5,2456559.5,2456555.5
194,8371473,M77779,"['Whole Spices', 'Cashews', 'Namkeen', 'Gourd & Cucumber', 'Toor Dal', 'Brinjals', 'Sugar', 'Beans']",2456576.5,2456559.5,2456555.5,2456544.5
195,7376042,M77779,"['Raw Rice', 'Other Dals', 'Glucose, Marie & Milk Biscuits', 'Mosquito Repellent', 'Toor Dal', 'Sugar', 'Sooji & Rava', 'Whole Spices']",2456559.5,2456555.5,2456544.5,2456534.5
196,7434264,M77779,"['Other Vegetables', 'Beans', 'Brinjals', 'Gourd & Cucumber']",2456555.5,2456544.5,2456534.5,2456524.5
197,7416052,M77779,"['Beans', 'Brinjals', 'Toor Dal', 'Gourd & Cucumber', 'Glucose, Marie & Milk Biscuits', 'Other Vegetables']",2456544.5,2456534.5,2456524.5,2456498.5
198,7462950,M77779,"['Brinjals', 'Beans', 'Cooking Paste', 'Gourd & Cucumber']",2456534.5,2456524.5,2456498.5,2456488.5
199,7448663,M77779,"['Other Dals', 'Brinjals', 'Other Vegetables', 'Sooji & Rava', 'Vermicelli', 'Raw Peanuts', 'Whole Spices', 'Glucose, Marie & Milk Biscuits', 'Toor Dal', 'Sugar', 'Beans', 'Avalakki / Poha', 'Gourd & Cucumber', 'Raw Rice']",2456524.5,2456498.5,2456488.5,2456393.5
200,7471282,M77779,"['Sunflower Oils', 'Whole Spices', 'Besan', 'Mosquito Repellent', 'Sooji & Rava', 'Glucose, Marie & Milk Biscuits', 'Gourd & Cucumber', 'Vermicelli', 'Avalakki / Poha', 'Other Dals', 'Brinjals', 'Sugar', 'Raw Rice', 'Rice Flour', 'Beans']",2456498.5,2456488.5,2456393.5,0.0
201,7520667,M77779,"['Brinjals', 'Gourd & Cucumber', 'Other Dals', 'Other Vegetables', 'Beans']",2456488.5,0.0,0.0,0.0
202,8360976,M77779,"['Gourd & Cucumber', 'Beans', 'Face Packs & Scrubs', 'Brinjals', 'Raw Rice', 'Sugar']",2456393.5,2456393.5,0.0,0.0
203,7985811,M78365,"['Brinjals', 'Other Vegetables', 'Frozen Seafood', 'Root Vegetables', 'Gourd & Cucumber']",2456996.5,2456936.5,2456931.5,2456923.5
204,7873029,M78365,"['Other Vegetables', 'Root Vegetables', 'Whole Spices', 'Brinjals', 'Gourd & Cucumber', 'Health Drinks']",2456936.5,2456931.5,2456923.5,2456917.5
205,8287346,M78365,"['Root Vegetables', 'Raw Rice', 'Other Rice Products', 'Beans', 'Regular Pasta']",2456931.5,2456923.5,2456917.5,2456902.5
206,6470598,M78365,"['Whole Spices', 'Other Sauces', 'Health Drinks']",2456923.5,2456917.5,2456902.5,2456896.5
207,6513118,M78365,"['Other Vegetables', 'Gourd & Cucumber', 'Brinjals', 'Root Vegetables', 'Raw Rice', 'Toothpaste', 'Urad Dal', 'Chips', 'Other Sweets', 'Toor Dal']",2456917.5,2456902.5,2456896.5,2456891.5
208,8220175,M78365,"['Root Vegetables', 'Gourd & Cucumber', 'Other Sauces', 'Sunflower Oils', 'Other Vegetables', 'Moong Dal', 'Raw Rice']",2456902.5,2456896.5,2456891.5,2456862.5
209,6564143,M78365,"['Instant Pastas', 'Rice Flour', 'Cashews', 'Other Dry Fruits', 'Honey', 'Raisins', 'Sooji & Rava', 'Jaggery', 'Organic Salt,Sugar & Jaggery', 'Urad Dal']",2456896.5,2456891.5,2456862.5,2456833.5
210,6611930,M78365,"['Other Vegetables', 'Gourd & Cucumber', 'Beans', 'Brinjals', 'Root Vegetables', 'Muffins, Cookies & Rusk', 'Exotic Vegetables', 'Chips']",2456891.5,2456862.5,2456833.5,2456825.5
211,6706606,M78365,"['Other Vegetables', 'Whole Spices', 'Honey', 'Root Vegetables', 'Other Sauces', 'Gourd & Cucumber', 'Brinjals', 'Chips']",2456862.5,2456833.5,2456825.5,2456815.5
212,6802433,M78365,"['Whole Spices', 'Other Sauces', 'Gourd & Cucumber', 'Brinjals', 'Sooji & Rava', 'Chips', 'Root Vegetables']",2456833.5,2456825.5,2456815.5,2456804.5
213,7894971,M78365,"['Other Vegetables', 'Glucose, Marie & Milk Biscuits', 'Gourd & Cucumber', 'Root Vegetables', 'Instant Pastas']",2456825.5,2456815.5,2456804.5,2456798.5
214,6779444,M78365,"['Brinjals', 'Muffins, Cookies & Rusk', 'Root Vegetables', 'Gourd & Cucumber', 'Sunflower Oils', 'Moong Dal', 'Other Flours', 'Other Vegetables']",2456815.5,2456804.5,2456798.5,2456770.5
215,7958920,M78365,"['Oats', 'Maida', 'Raw Rice', 'Whole Spices', 'Hair Oil', 'Sooji & Rava', 'Health Drinks']",2456804.5,2456798.5,2456770.5,2456755.5
216,7942692,M78365,"['Root Vegetables', 'Whole Spices', 'Other Vegetables', 'Toor Dal', 'Chips', 'Brinjals', 'Sugar', 'Gourd & Cucumber']",2456798.5,2456770.5,2456755.5,2456751.5
217,8000114,M78365,"['Powdered Spices', 'Whole Spices', 'Gourd & Cucumber', 'Other Vegetables', 'Brinjals', 'Moong Dal', 'Raw Peanuts', 'Sooji & Rava']",2456770.5,2456755.5,2456751.5,2456739.5
218,6681807,M78365,"['Root Vegetables', 'Brinjals', 'Other Vegetables', 'Beans', 'Sooji & Rava', 'Health Drinks', 'Moong Dal', 'Besan', 'Rodent Control', 'Muffins, Cookies & Rusk', 'Raw Peanuts', 'Whole Spices']",2456755.5,2456751.5,2456739.5,2456729.5
219,8083627,M78365,"['Root Vegetables', 'Exotic Vegetables', 'Other Vegetables', 'Brinjals', 'Gourd & Cucumber', 'Beans', 'Chips']",2456751.5,2456739.5,2456729.5,2456725.5
220,8121559,M78365,"['Other Vegetables', 'Root Vegetables', 'Buns & Pavs', 'Gourd & Cucumber', 'Beans', 'Exotic Vegetables', 'Sugar', 'Whole Spices', 'Jaggery']",2456739.5,2456729.5,2456725.5,2456722.5
221,8098329,M78365,"['Root Vegetables', 'Gourd & Cucumber', 'Sooji & Rava', 'Other Vegetables', 'Beans', 'Other Rice Products', 'Brinjals']",2456729.5,2456725.5,2456722.5,2456714.5
222,6523011,M78365,"['Brinjals', 'Root Vegetables', 'Other Rice Products', 'Gourd & Cucumber', 'Whole Spices', 'Sunflower Oils', 'Beans', 'Almonds', 'Other Vegetables']",2456725.5,2456722.5,2456714.5,2456705.5
223,7916096,M78365,"['Sooji & Rava', 'Gourd & Cucumber', 'Brinjals', 'Sunflower Oils']",2456722.5,2456714.5,2456705.5,2456686.5
224,8126879,M78365,"['Brinjals', 'Other Vegetables', 'Root Vegetables', 'Gourd & Cucumber', 'Beans', 'Exotic Vegetables']",2456714.5,2456705.5,2456686.5,2456660.5
225,8173265,M78365,"['Root Vegetables', 'Maida', 'Other Flours', 'Sooji & Rava', 'Sugar', 'Yogurt & Lassi', 'Exotic Vegetables', 'Brinjals', 'Beans', 'Urad Dal', 'Frozen Seafood', 'Other Vegetables', 'Besan']",2456705.5,2456686.5,2456660.5,2456638.5
226,8193171,M78365,"['Beans', 'Besan', 'Whole Spices', 'Root Vegetables', 'Brinjals', 'Gourd & Cucumber', 'Other Rice Products', 'Sooji & Rava', 'Other Dals']",2456686.5,2456660.5,2456638.5,2456625.5
227,8134618,M78365,"['Whole Spices', 'Pasta & Noodles', 'Urad Dal', 'Toor Dal', 'Raw Rice']",2456660.5,2456638.5,2456625.5,2456561.5
228,8298796,M78365,"['Other Vegetables', 'Chips', 'Gourd & Cucumber', 'Brinjals', 'Root Vegetables', 'Yogurt & Lassi', 'Whole Spices']",2456638.5,2456625.5,2456561.5,2456499.5
229,8339432,M78365,"['Chips', 'Gourd & Cucumber', 'Yogurt & Lassi', 'Other Vegetables', 'Face Cream', 'Hair Colors & Dyes', 'Root Vegetables', 'Beans', 'Brinjals']",2456625.5,2456561.5,2456499.5,2456491.5
230,7378126,M78365,"['Raw Peanuts', 'Beans', 'Brinjals', 'Other Rice Products', 'Urad Dal', 'Root Vegetables', 'Sooji & Rava']",2456561.5,2456499.5,2456491.5,2456471.5
231,7473890,M78365,"['Root Vegetables', 'Organic Salt,Sugar & Jaggery', 'Sooji & Rava', 'Whole Spices', 'Moong Dal']",2456499.5,2456491.5,2456471.5,2456463.5
